HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Result
8,5,9.2,3.5,1.9,12.1,1.6,0.3,1.3,1.0,1.6,0.8,3.0,8.0,1.5,1.6,40.0,0.5,0.0,17.3,5.7,7.5,9.7,2.4,0.0,1.8,1.1,1.4,1.4,7.0,0.0,1.7,1.7,40.0,50.0,2.0,75,74,79,76.0,80,81,79,80.0,3.75,3.5,2.1,W
4,7,13.3,4.9,5.7,9.7,1.6,0.2,1.1,1.3,1.4,0.9,-2.0,5.0,1.4,2.2,40.0,0.7,0.0,9.1,2.8,4.5,12.1,1.2,0.1,0.8,1.3,0.7,1.2,-5.0,-5.0,0.5,0.7,10.0,10.0,0.0,80,83,84,82.33,76,76,76,76.0,1.44,4.5,9.0,W
10,10,15.4,6.2,8.6,10.1,1.9,0.0,1.5,1.5,2.5,1.0,0.0,15.0,1.3,2.3,30.0,0.7,0.0,13.3,6.1,5.2,11.3,1.1,0.0,2.6,0.7,1.1,1.7,19.0,-6.0,2.3,0.9,70.0,20.0,2.0,81,81,82,81.33,79,79,85,81.0,1.73,3.9,5.25,W
3,3,20.0,6.1,10.3,9.8,2.3,0.1,2.0,1.2,2.4,0.8,8.0,16.0,1.9,2.2,60.0,0.7,1.0,16.7,6.5,6.8,10.6,1.2,0.0,2.7,0.6,2.3,0.9,21.0,14.0,2.5,1.7,80.0,50.0,0.0,84,87,87,86.0,78,78,78,78.0,1.36,5.25,7.5,W
3,5,11.0,3.7,4.3,9.7,2.3,0.0,1.1,1.3,1.2,1.2,-2.0,0.0,1.5,1.4,40.0,0.4,0.0,10.5,3.2,3.9,13.8,1.7,0.1,1.3,1.2,0.9,1.4,1.0,-5.0,1.2,0.8,30.0,20.0,0.0,76,76,77,76.33,75,78,76,76.33,3.0,3.25,2.45,W
3,3,8.4,2.3,4.8,10.0,2.0,0.1,0.4,1.9,0.9,1.6,-15.0,-7.0,0.4,0.9,10.0,0.2,0.0,13.1,5.0,5.0,9.2,1.4,0.0,1.1,1.2,0.7,1.8,-1.0,-11.0,1.0,0.5,20.0,10.0,0.0,75,76,79,76.67,76,76,75,75.67,2.87,3.4,2.45,W
10,10,9.3,2.4,4.0,12.9,2.2,0.0,0.8,1.9,1.3,1.4,-11.0,-1.0,0.5,1.3,10.0,0.3,1.0,13.3,4.8,4.2,11.4,1.1,0.1,1.0,2.0,0.6,2.0,-10.0,-14.0,0.8,0.6,20.0,20.0,0.0,74,74,74,74.0,74,74,77,75.0,2.2,3.4,3.6,W
3,4,18.5,7.5,6.7,11.0,2.1,0.0,2.4,0.8,3.3,0.6,16.0,27.0,2.2,2.7,70.0,0.9,0.0,14.9,4.4,6.7,11.4,1.3,0.1,1.4,2.1,1.0,2.5,-7.0,-15.0,0.9,0.6,20.0,10.0,0.0,81,83,84,82.67,72,74,77,74.33,1.29,6.0,12.0,W
3,6,12.0,4.7,3.9,9.5,2.2,0.2,1.5,1.8,1.1,1.7,-3.0,-6.0,1.1,0.8,30.0,0.1,1.0,13.3,3.9,5.6,11.3,1.9,0.0,1.4,1.6,1.3,1.5,-2.0,-2.0,1.1,0.9,30.0,20.0,1.0,73,77,75,75.0,78,80,79,79.0,2.75,3.4,2.7,W
3,9,11.8,5.1,6.3,10.5,2.0,0.1,1.9,1.4,1.5,1.1,5.0,4.0,1.8,1.4,60.0,0.4,2.0,11.4,3.4,4.6,10.9,0.9,0.0,1.1,1.1,1.0,1.0,0.0,0.0,1.7,1.7,50.0,50.0,1.0,79,79,81,79.67,78,82,78,79.33,2.3,3.2,3.25,W
3,7,18.5,6.9,8.2,9.7,1.4,0.1,1.8,0.7,2.5,0.6,11.0,19.0,2.3,2.4,70.0,0.7,4.0,8.5,2.6,4.9,9.7,1.4,0.0,0.6,2.2,0.6,2.0,-16.0,-14.0,0.7,0.8,20.0,20.0,0.0,85,83,87,85.0,74,74,71,73.0,1.1,9.0,23.0,W
7,7,8.9,3.4,4.1,9.6,1.6,0.1,1.3,2.1,0.9,1.9,-8.0,-10.0,0.7,0.8,10.0,0.2,0.0,10.4,4.2,5.1,13.8,1.7,0.1,1.6,1.7,1.7,1.3,-1.0,4.0,1.3,1.6,30.0,40.0,2.0,71,71,72,71.33,71,72,71,71.33,2.1,3.5,3.8,W
4,3,12.3,4.3,5.3,10.9,1.8,0.0,1.2,1.2,1.8,1.2,0.0,6.0,1.2,1.7,30.0,0.5,0.0,8.9,3.9,5.0,9.2,1.3,0.0,1.0,2.0,0.6,1.8,-10.0,-12.0,0.5,0.6,10.0,20.0,0.0,82,82,85,83.0,73,78,82,77.67,1.66,4.0,5.0,W
10,10,10.3,3.5,5.6,9.5,1.4,0.1,1.4,1.9,1.8,1.7,-5.0,1.0,1.1,1.3,30.0,0.4,0.0,16.0,5.5,6.6,8.9,1.8,0.0,1.9,1.2,1.4,0.5,7.0,9.0,1.8,2.2,50.0,60.0,0.0,79,81,82,80.67,83,84,85,84.0,3.5,3.6,2.05,W
7,7,12.9,3.7,3.9,11.9,1.6,0.2,0.8,1.4,1.3,1.5,-6.0,-2.0,0.7,0.8,20.0,0.2,0.0,12.6,3.9,4.1,12.2,2.5,0.0,1.1,1.6,1.4,2.2,-5.0,-8.0,1.0,0.6,20.0,10.0,1.0,68,69,68,68.33,71,74,74,73.0,2.25,3.3,3.6,W
3,3,10.1,3.5,4.2,10.6,1.4,0.0,1.0,1.6,1.1,1.3,-6.0,-2.0,1.1,1.2,30.0,0.3,1.0,12.5,4.0,6.0,8.4,2.0,0.1,1.3,1.2,2.0,1.9,1.0,1.0,1.2,1.1,30.0,30.0,0.0,76,77,75,76.0,76,76,79,77.0,2.2,3.4,3.25,W
4,7,11.9,3.8,4.5,13.1,1.8,0.1,1.0,0.6,1.3,0.6,4.0,7.0,1.4,1.8,30.0,0.4,0.0,10.9,3.1,5.5,10.9,1.6,0.0,1.5,1.5,1.0,1.7,0.0,-7.0,1.6,1.3,50.0,40.0,1.0,82,84,84,83.33,76,77,80,77.67,2.5,3.3,3.1,W
8,7,14.5,5.0,5.8,6.8,1.2,0.0,2.3,0.8,1.7,0.8,15.0,9.0,2.4,2.1,80.0,0.7,3.0,12.6,4.4,6.0,9.3,2.1,0.0,0.9,1.3,1.2,1.1,-4.0,1.0,1.0,1.5,30.0,40.0,0.0,83,82,87,84.0,79,76,82,79.0,1.7,3.9,5.5,W
10,6,9.7,2.8,4.2,9.3,1.2,0.0,0.9,1.4,0.8,1.2,-5.0,-4.0,0.8,1.1,10.0,0.3,0.0,9.4,2.4,3.7,10.2,1.6,0.0,0.7,1.7,0.9,2.2,-10.0,-13.0,0.9,0.8,20.0,20.0,0.0,75,78,76,76.33,77,77,77,77.0,1.95,3.4,4.2,W
10,10,12.0,5.7,4.9,12.0,1.5,0.1,2.1,1.3,2.5,0.9,8.0,16.0,2.1,2.4,70.0,0.8,6.0,12.6,5.8,4.3,9.8,1.7,0.3,2.1,1.8,1.9,2.5,3.0,-6.0,1.5,1.2,50.0,40.0,0.0,81,83,84,82.67,77,77,82,78.67,1.53,4.5,6.5,W
7,6,13.2,5.1,5.5,11.1,1.2,0.2,1.4,1.1,0.9,1.1,3.0,-2.0,1.5,1.1,40.0,0.3,1.0,7.2,2.3,5.5,10.3,0.9,0.1,0.9,1.1,0.4,1.4,-2.0,-10.0,1.4,0.9,40.0,20.0,0.0,76,76,76,76.0,75,77,73,75.0,2.15,3.5,3.3,W
10,10,13.8,4.5,5.9,10.5,2.0,0.1,1.3,1.2,1.2,1.8,1.0,-6.0,1.1,0.8,20.0,0.2,0.0,10.6,2.6,4.0,12.8,2.0,0.2,1.0,2.2,0.8,2.3,-12.0,-15.0,0.9,0.5,20.0,10.0,0.0,74,73,75,74.0,75,74,74,74.33,2.1,3.4,3.9,W
3,5,15.0,6.1,6.6,8.5,1.8,0.1,2.6,1.0,3.6,0.9,16.0,27.0,2.1,2.7,70.0,0.9,3.0,12.2,3.9,5.0,8.8,1.1,0.0,1.0,1.5,1.0,1.2,-5.0,-2.0,1.2,1.2,30.0,30.0,1.0,83,88,86,85.67,77,78,80,78.33,1.16,9.0,19.0,W
7,6,9.1,4.7,3.4,10.6,1.4,0.0,1.0,1.7,1.0,2.0,-7.0,-10.0,0.7,0.7,20.0,0.2,0.0,10.3,3.8,5.0,11.8,2.2,0.1,0.8,1.0,0.7,1.1,-2.0,-4.0,1.2,0.8,30.0,20.0,0.0,75,75,78,76.0,75,74,74,74.33,2.4,3.3,3.3,W
4,3,14.1,5.3,5.3,9.1,1.3,0.0,1.6,1.2,2.0,0.7,4.0,13.0,1.7,2.5,50.0,0.8,1.0,12.9,4.5,5.2,10.0,1.3,0.0,1.5,1.1,1.6,0.9,4.0,7.0,1.7,1.8,50.0,50.0,0.0,78,79,83,80.0,79,79,80,79.33,2.1,3.6,3.3,W
4,4,14.6,4.8,6.8,10.7,1.2,0.0,1.0,0.4,1.6,0.6,6.0,10.0,2.1,1.9,60.0,0.5,1.0,7.7,3.1,3.3,10.3,1.5,0.0,1.3,1.3,1.8,1.0,0.0,8.0,1.7,2.3,50.0,70.0,3.0,81,84,81,82.0,78,80,81,79.67,1.53,4.0,6.5,W
3,5,15.2,5.6,7.3,10.5,1.5,0.1,1.4,0.9,1.8,1.4,5.0,4.0,1.4,1.6,40.0,0.5,0.0,9.0,3.4,3.5,10.1,1.5,0.1,0.8,1.7,0.8,1.5,-9.0,-7.0,0.8,0.9,20.0,20.0,0.0,75,77,76,76.0,75,76,77,76.0,1.45,4.75,6.5,W
6,7,12.5,4.6,5.0,12.1,1.9,0.0,1.5,1.4,1.3,1.3,1.0,0.0,1.8,1.3,50.0,0.3,0.0,10.7,3.9,3.8,9.2,1.2,0.0,1.3,2.1,0.2,1.7,-8.0,-15.0,0.9,0.3,30.0,10.0,0.0,76,77,75,76.0,72,73,76,73.67,1.9,3.75,3.75,W
6,5,14.8,5.0,5.2,10.5,1.8,0.0,1.5,1.2,1.1,1.2,3.0,-1.0,1.6,1.7,40.0,0.5,0.0,14.7,6.8,5.2,10.1,1.8,0.0,1.9,1.3,1.5,1.1,6.0,4.0,1.6,1.7,50.0,50.0,2.0,81,83,82,82.0,79,79,83,80.33,2.2,3.4,3.25,W
3,4,11.3,4.2,4.4,10.9,1.4,0.1,2.0,1.4,2.5,0.8,6.0,17.0,1.9,2.6,60.0,0.8,0.0,14.8,6.3,5.1,9.7,2.0,0.1,2.1,0.7,2.1,1.1,14.0,10.0,2.6,2.2,80.0,70.0,2.0,80,82,85,82.33,80,84,83,82.33,2.4,3.6,3.0,W
3,6,13.5,4.7,6.9,9.1,2.6,0.1,1.5,1.9,2.2,0.9,-4.0,13.0,1.2,2.3,30.0,0.7,0.0,9.3,3.3,3.1,10.0,1.6,0.2,0.8,1.8,0.4,2.1,-10.0,-17.0,0.5,0.1,10.0,0.0,0.0,80,83,82,81.67,70,73,73,72.0,1.4,4.75,8.0,W
6,8,11.6,4.4,5.0,15.9,1.6,0.0,1.5,1.3,1.0,1.4,2.0,-4.0,1.5,1.0,50.0,0.3,0.0,11.1,3.8,4.4,10.5,1.6,0.1,1.3,1.9,1.0,2.1,-6.0,-11.0,1.3,0.9,40.0,30.0,0.0,73,73,73,73.0,74,74,72,73.33,1.85,3.6,4.75,W
10,10,17.1,5.9,7.6,11.9,1.7,0.0,1.6,0.3,2.2,0.8,13.0,14.0,2.4,2.6,70.0,0.8,0.0,16.5,5.2,7.8,10.0,1.2,0.1,1.4,1.2,0.9,1.2,2.0,-3.0,1.7,1.3,50.0,30.0,0.0,81,80,82,81.0,77,76,74,75.67,1.57,4.0,7.0,W
3,3,11.2,6.2,4.9,10.7,1.7,0.0,1.2,1.4,1.8,1.5,-2.0,3.0,1.2,1.5,30.0,0.4,0.0,12.8,8.1,6.8,9.8,1.5,0.0,1.4,1.8,1.3,1.6,-4.0,-3.0,1.2,0.9,30.0,20.0,0.0,71,73,75,73.0,74,70,72,72.0,2.3,3.5,3.3,W
3,4,10.8,4.3,4.8,12.1,2.4,0.0,1.3,1.4,1.8,1.0,-1.0,8.0,1.2,2.2,40.0,0.7,0.0,11.1,4.0,4.6,11.6,2.6,0.1,1.0,1.7,0.7,2.2,-7.0,-15.0,0.9,0.3,20.0,0.0,0.0,73,73,73,73.0,76,79,78,77.67,2.9,3.25,2.7,W
6,5,16.1,6.6,6.1,8.8,1.1,0.1,1.8,1.2,2.0,0.6,6.0,14.0,1.4,2.5,40.0,0.8,0.0,12.4,3.4,5.2,12.4,1.2,0.0,1.1,1.7,0.9,1.2,-6.0,-3.0,0.9,1.0,20.0,20.0,0.0,82,84,85,83.67,75,78,75,76.0,1.3,5.75,12.0,W
10,10,9.8,3.1,3.0,10.6,1.5,0.0,1.4,1.3,2.1,1.2,1.0,9.0,1.7,2.2,50.0,0.7,0.0,10.5,4.5,5.0,8.7,0.9,0.1,1.4,2.4,1.3,2.6,-10.0,-13.0,0.8,0.7,20.0,20.0,0.0,75,76,81,77.33,73,75,74,74.0,2.1,3.4,4.0,W
9,5,12.3,4.1,5.4,11.3,1.7,0.0,1.2,1.8,0.9,1.4,-6.0,-5.0,1.1,1.2,30.0,0.3,0.0,11.3,3.8,4.5,9.7,1.7,0.2,1.4,1.1,0.8,1.1,3.0,-3.0,1.9,1.1,60.0,30.0,2.0,74,76,77,75.67,75,77,75,75.67,3.1,3.2,2.45,D
10,10,12.1,3.9,4.3,9.3,1.1,0.0,1.9,1.5,1.4,1.5,4.0,-1.0,1.9,1.1,60.0,0.3,2.0,15.1,5.6,6.1,11.8,0.9,0.0,1.5,0.7,1.1,1.1,8.0,0.0,1.8,1.1,50.0,30.0,0.0,76,77,78,77.0,78,79,77,78.0,3.0,3.25,2.37,D
3,3,9.3,3.1,3.5,10.3,2.0,0.0,0.6,1.0,0.7,0.8,-4.0,-1.0,1.0,1.4,20.0,0.4,0.0,17.6,7.3,8.0,8.4,1.3,0.0,2.7,0.8,2.4,0.8,19.0,16.0,2.5,2.5,80.0,80.0,2.0,76,76,74,75.33,82,87,85,84.67,13.0,6.0,1.28,D
7,4,10.7,3.8,4.7,7.9,1.1,0.1,1.2,1.2,1.5,1.2,0.0,3.0,1.3,1.7,40.0,0.5,1.0,17.8,6.6,6.5,9.0,0.9,0.0,3.1,0.5,2.4,0.3,26.0,21.0,2.6,2.6,80.0,80.0,5.0,78,78,80,78.67,86,87,84,85.67,7.5,5.0,1.4,D
7,7,9.6,2.6,4.1,11.8,1.9,0.1,0.9,2.2,1.3,1.5,-13.0,-2.0,0.4,1.2,10.0,0.3,0.0,16.5,4.3,7.0,10.8,1.4,0.0,1.5,1.1,0.7,1.4,4.0,-7.0,1.5,1.0,40.0,20.0,1.0,74,73,76,74.33,81,82,84,82.33,6.0,4.2,1.6,D
6,6,16.2,6.5,6.5,10.7,1.3,0.0,3.1,0.5,2.1,0.4,26.0,17.0,2.7,2.6,90.0,0.8,8.0,12.7,3.7,6.0,9.5,1.7,0.0,0.8,2.0,0.4,1.8,-12.0,-14.0,0.5,0.4,10.0,10.0,0.0,78,78,78,78.0,72,73,76,73.67,1.22,6.5,13.0,D
5,10,9.0,3.6,4.6,9.2,1.2,0.0,1.2,0.7,1.6,1.3,5.0,3.0,1.3,1.2,30.0,0.3,0.0,11.8,3.7,4.5,13.6,2.9,0.0,1.1,2.5,1.4,2.7,-14.0,-13.0,1.0,1.1,30.0,30.0,1.0,75,76,76,75.67,75,78,77,76.67,2.05,3.5,3.5,D
5,5,22.3,7.1,10.1,10.8,0.8,0.0,2.6,0.7,1.3,0.7,19.0,6.0,2.6,1.7,80.0,0.5,0.0,17.7,5.6,8.1,9.3,1.6,0.1,2.4,0.9,1.8,0.8,15.0,10.0,1.9,2.4,60.0,80.0,1.0,85,83,86,84.67,86,85,85,85.33,2.87,3.5,2.4,D
8,8,9.8,6.0,5.1,10.9,1.5,0.0,1.2,1.7,1.3,1.2,-5.0,1.0,0.8,1.2,20.0,0.3,0.0,9.0,5.0,4.1,11.0,2.2,0.0,0.7,1.7,0.9,1.9,-10.0,-10.0,0.8,0.8,10.0,10.0,0.0,74,75,77,75.33,73,72,72,72.33,2.05,3.5,4.0,D
8,7,14.2,6.7,5.1,10.0,0.6,0.0,2.5,0.8,2.8,1.1,17.0,17.0,2.2,2.8,60.0,0.9,2.0,9.6,2.9,4.7,12.1,1.7,0.2,0.5,1.6,0.7,1.6,-11.0,-9.0,0.6,0.8,10.0,20.0,0.0,86,84,86,85.33,72,73,73,72.67,1.11,10.0,19.0,D
10,10,8.4,2.3,3.7,7.4,1.4,0.2,0.2,2.4,0.3,2.0,-22.0,-17.0,0.1,0.3,0.0,0.1,0.0,12.0,3.6,5.1,9.1,1.9,0.0,1.2,1.0,0.8,1.1,2.0,-3.0,1.8,1.1,50.0,30.0,0.0,74,74,76,74.67,76,75,75,75.33,3.6,3.4,2.1,D
10,10,8.9,2.9,3.2,10.0,1.6,0.2,0.9,2.0,0.9,2.3,-11.0,-14.0,0.4,0.7,10.0,0.2,0.0,13.4,5.5,5.4,8.3,1.4,0.0,1.7,1.4,1.1,1.4,3.0,-3.0,1.7,1.1,50.0,30.0,2.0,70,73,73,72.0,77,78,78,77.67,2.62,3.5,2.6,D
9,9,13.5,4.0,4.9,11.1,1.4,0.0,1.1,1.6,1.2,1.2,-5.0,0.0,0.7,1.2,10.0,0.3,0.0,17.7,6.7,6.9,10.6,1.4,0.1,2.0,0.9,1.3,1.0,11.0,3.0,2.1,1.7,60.0,40.0,1.0,71,74,74,73.0,77,76,74,75.67,3.5,3.4,2.25,D
7,9,9.6,5.2,5.7,10.8,1.9,0.1,1.1,1.8,1.2,0.7,-7.0,5.0,0.8,1.5,20.0,0.4,0.0,10.2,4.2,5.0,12.2,2.2,0.0,0.7,1.1,0.5,1.1,-4.0,-6.0,1.0,0.8,30.0,20.0,2.0,74,75,77,75.33,75,76,75,75.33,2.1,3.3,4.0,D
7,6,12.6,8.0,6.5,9.9,1.3,0.0,1.2,1.7,1.2,2.1,-5.0,-9.0,1.2,1.1,30.0,0.3,0.0,15.1,9.0,7.2,10.5,1.5,0.0,1.8,1.3,1.9,1.0,5.0,9.0,2.0,2.0,60.0,60.0,1.0,74,70,72,72.0,79,80,81,80.0,3.8,3.6,2.05,D
8,8,11.9,4.4,5.0,11.7,2.1,0.1,1.4,1.2,1.8,0.9,2.0,9.0,1.5,2.4,50.0,0.8,0.0,12.5,4.3,5.7,10.7,1.6,0.0,1.9,0.6,1.4,0.7,13.0,7.0,2.5,2.2,80.0,70.0,1.0,74,74,73,73.67,81,84,84,83.0,9.0,5.0,1.4,D
4,3,8.2,3.4,4.0,10.0,2.5,0.1,0.8,1.9,0.9,1.5,-11.0,-6.0,0.9,1.4,20.0,0.4,1.0,18.3,7.5,6.4,11.1,1.6,0.0,2.1,1.2,1.5,1.4,9.0,1.0,1.9,1.4,60.0,40.0,0.0,78,78,79,78.33,81,82,85,82.67,5.25,4.2,1.66,D
4,4,10.4,3.5,4.9,12.2,1.2,0.2,1.0,0.7,1.6,0.8,3.0,8.0,1.6,1.7,50.0,0.5,0.0,11.2,4.0,4.7,9.1,1.2,0.0,1.5,1.6,1.3,2.6,-1.0,-13.0,1.2,0.7,30.0,20.0,0.0,77,75,76,76.0,73,74,77,74.67,1.6,4.0,6.5,D
10,7,11.1,4.0,5.0,10.5,1.9,0.1,0.8,1.7,1.4,1.9,-9.0,-5.0,0.8,1.2,20.0,0.3,0.0,10.9,4.1,4.7,11.5,2.2,0.1,1.2,1.1,0.5,2.1,1.0,-16.0,1.3,0.1,40.0,0.0,0.0,75,75,76,75.33,74,74,73,73.67,2.15,3.3,3.9,D
3,3,18.3,7.1,6.4,12.7,1.7,0.0,1.5,0.5,1.2,0.6,10.0,6.0,2.0,1.8,50.0,0.4,0.0,12.5,5.9,4.5,11.8,1.4,0.0,2.4,1.0,1.1,1.8,14.0,-7.0,2.0,0.9,60.0,20.0,0.0,82,84,86,84.0,79,78,85,80.67,1.57,4.2,6.5,D
3,3,19.2,6.8,7.8,11.7,1.7,0.0,1.8,0.8,1.8,0.7,10.0,11.0,2.2,2.0,70.0,0.6,0.0,14.6,4.9,6.8,9.9,1.5,0.1,1.3,1.0,1.7,1.3,3.0,4.0,1.5,1.5,40.0,40.0,0.0,78,77,81,78.67,80,81,80,80.33,2.38,3.4,3.25,D
8,5,12.5,5.1,4.5,10.9,1.8,0.0,1.3,1.8,1.6,1.7,-5.0,-1.0,0.9,1.1,20.0,0.3,2.0,14.6,7.3,5.6,10.6,1.8,0.1,2.0,0.9,1.7,0.6,11.0,11.0,2.5,2.7,80.0,90.0,5.0,71,74,74,73.0,80,79,80,79.67,4.9,4.0,1.75,D
2,2,12.7,4.3,6.2,11.8,2.0,0.0,1.3,1.8,1.1,1.0,-5.0,1.0,1.3,1.4,30.0,0.3,1.0,12.3,4.4,6.1,11.1,1.7,0.0,1.7,1.0,1.4,1.8,7.0,-4.0,2.0,1.2,60.0,30.0,1.0,75,77,76,76.0,79,79,85,81.0,3.75,3.5,2.0,D
10,10,13.4,3.6,5.3,11.2,2.1,0.2,0.7,2.0,1.1,1.6,-13.0,-5.0,0.5,1.1,10.0,0.3,0.0,14.4,4.9,7.2,9.5,2.3,0.1,1.4,1.7,1.1,1.6,-3.0,-5.0,1.4,1.3,40.0,40.0,0.0,77,78,78,77.67,80,83,82,81.67,3.6,3.6,2.0,D
7,7,11.4,4.7,5.1,11.4,2.1,0.1,1.6,0.9,1.5,1.3,7.0,2.0,1.9,1.3,60.0,0.4,1.0,10.5,2.8,4.6,11.8,1.3,0.1,0.8,1.3,0.8,1.5,-5.0,-7.0,0.4,0.6,10.0,10.0,0.0,76,76,78,76.67,76,76,76,76.0,2.14,3.4,3.75,D
6,7,13.5,4.7,4.1,8.5,1.5,0.0,0.2,1.7,0.6,1.0,-15.0,-4.0,0.4,0.9,10.0,0.2,0.0,14.5,3.6,5.1,10.6,1.2,0.1,1.0,1.0,1.2,1.2,0.0,0.0,1.4,1.3,40.0,30.0,0.0,72,73,72,72.33,73,73,76,74.0,2.8,3.25,2.8,D
8,8,13.0,5.1,5.8,11.4,0.9,0.1,1.2,2.0,1.4,1.6,-8.0,-2.0,1.0,1.1,30.0,0.3,0.0,13.8,5.6,5.2,11.0,1.7,0.0,2.2,1.3,1.3,0.5,9.0,8.0,2.0,2.0,60.0,50.0,2.0,76,77,77,76.67,82,82,83,82.33,5.5,4.2,1.57,D
4,5,12.9,3.9,6.2,8.9,1.1,0.0,1.0,1.9,0.7,1.7,-9.0,-10.0,0.6,0.5,20.0,0.0,0.0,12.2,4.8,6.5,12.0,1.9,0.1,1.8,1.3,1.6,1.7,5.0,-1.0,1.8,1.5,50.0,50.0,0.0,77,76,75,76.0,75,76,78,76.33,3.1,3.5,2.25,D
4,4,15.8,5.4,6.1,9.2,1.6,0.1,1.8,1.8,2.6,1.2,0.0,14.0,1.6,2.4,50.0,0.8,0.0,12.9,4.2,5.9,8.1,1.4,0.0,1.9,2.1,1.3,1.1,-2.0,2.0,1.1,1.6,30.0,50.0,0.0,78,79,76,77.67,78,78,78,78.0,1.91,3.75,4.33,D
3,2,12.1,4.4,6.7,10.3,1.6,0.0,1.4,1.9,1.7,1.3,-5.0,4.0,1.2,1.7,40.0,0.5,1.0,16.0,5.1,4.9,11.0,1.9,0.0,2.2,1.0,2.2,1.1,12.0,11.0,2.0,1.8,60.0,50.0,2.0,72,74,75,73.67,82,82,85,83.0,4.33,3.4,1.85,D
5,8,12.7,5.9,5.5,11.0,2.0,0.0,1.5,1.2,1.5,1.7,3.0,-2.0,1.3,1.1,40.0,0.3,0.0,11.0,4.7,4.8,9.7,1.6,0.0,1.4,0.6,1.1,1.1,8.0,0.0,1.8,1.2,50.0,30.0,2.0,79,78,79,78.67,75,76,77,76.0,2.0,3.5,3.75,D
4,4,13.2,4.0,6.6,12.4,1.6,0.0,1.3,1.1,1.5,0.9,2.0,6.0,1.5,1.9,40.0,0.6,0.0,12.3,3.6,5.1,11.3,1.2,0.1,0.6,1.5,0.5,1.4,-9.0,-9.0,0.7,0.8,20.0,20.0,0.0,72,74,76,74.0,72,74,70,72.0,1.85,3.75,4.5,D
4,5,16.0,5.4,6.6,11.9,1.8,0.1,1.2,1.8,0.9,1.2,-6.0,-3.0,1.7,1.7,50.0,0.5,1.0,13.6,3.8,6.4,10.9,1.7,0.0,1.1,1.7,0.7,1.6,-6.0,-9.0,0.7,0.7,10.0,10.0,0.0,79,78,82,79.67,71,74,74,73.0,1.53,4.33,7.0,D
3,9,11.6,3.6,4.5,9.0,1.2,0.2,1.7,1.5,1.3,1.0,2.0,3.0,1.4,1.5,40.0,0.4,1.0,11.7,3.9,5.0,13.3,1.3,0.0,0.7,1.1,0.9,1.0,-4.0,-1.0,1.1,1.2,30.0,20.0,0.0,79,79,82,80.0,74,75,75,74.67,1.7,3.8,4.8,D
7,7,12.0,4.9,5.2,10.9,1.7,0.3,1.6,1.4,1.3,1.2,2.0,1.0,1.6,1.2,50.0,0.3,1.0,7.5,2.3,2.8,10.0,2.5,0.0,1.2,2.5,1.1,2.3,-13.0,-12.0,0.7,1.1,20.0,30.0,0.0,77,77,82,78.67,77,77,77,77.0,1.5,4.33,8.0,D
5,4,11.4,4.2,6.4,10.6,1.9,0.0,1.2,1.5,1.3,1.1,-3.0,2.0,0.9,1.5,20.0,0.4,1.0,13.7,4.4,5.0,10.8,1.4,0.0,1.5,1.0,2.0,1.0,5.0,10.0,1.8,2.3,50.0,70.0,1.0,79,80,79,79.33,78,80,82,80.0,3.5,3.4,2.1,D
10,10,12.4,7.9,5.2,11.4,1.3,0.0,1.5,1.5,1.3,1.1,0.0,2.0,1.5,1.4,50.0,0.4,2.0,12.3,7.2,4.5,10.6,1.3,0.0,1.6,1.1,0.7,0.9,5.0,-2.0,1.6,1.2,40.0,30.0,1.0,74,75,77,75.33,73,73,73,73.0,2.5,3.4,3.0,D
10,10,12.6,4.1,4.5,11.8,2.4,0.0,1.3,1.6,1.2,1.2,-3.0,0.0,0.9,1.2,10.0,0.2,0.0,12.6,4.6,5.5,8.6,1.1,0.0,1.1,2.8,0.9,2.7,-17.0,-18.0,0.7,0.7,20.0,20.0,0.0,71,74,74,73.0,75,75,78,76.0,1.8,3.9,4.75,D
4,4,11.4,4.2,5.1,13.5,2.2,0.1,0.9,2.0,1.2,1.1,-11.0,1.0,0.7,1.2,20.0,0.3,0.0,14.2,4.4,4.4,10.7,1.6,0.0,1.4,0.9,1.5,1.9,5.0,-4.0,1.5,1.0,30.0,20.0,2.0,74,75,77,75.33,74,74,77,75.0,2.05,3.75,3.7,D
10,10,6.7,3.7,4.5,11.0,1.5,0.0,1.2,2.0,1.7,2.0,-8.0,-3.0,1.0,1.3,30.0,0.3,2.0,16.9,10.4,6.6,9.6,1.6,0.0,2.3,0.9,1.9,1.1,14.0,8.0,2.0,2.0,60.0,60.0,1.0,70,70,73,71.0,81,81,81,81.0,7.5,4.5,1.5,D
